combo_length	combo	record_id	syn_count	sen_count
4	cool:400-500 AND fans:40-50 AND review_count:600-700 AND useful:1000-1100	828	1	2
4	cool:100-200 AND fans:20-30 AND review_count:200-300 AND yelping_since:2010	368	1	2
4	average_stars:3.5-4.0 AND fans:10-20 AND review_count:400-500 AND yelping_since:2010	810	1	4
4	average_stars:3.5-4.0 AND cool:200-300 AND fans:30-40 AND review_count:300-400	732	1	2
4	funny:100-200 AND review_count:300-400 AND useful:300-400 AND yelping_since:2008	398	1	4
4	funny:100-200 AND review_count:100-200 AND useful:200-300 AND yelping_since:2007	272	1	2
4	fans:>200 AND funny:>1000 AND review_count:800-900 AND useful:>2000	845	1	2
4	average_stars:3.0-3.5 AND fans:20-30 AND review_count:100-200 AND useful:500-600	261	1	2
4	average_stars:3.5-4.0 AND funny:100-200 AND review_count:200-300 AND useful:500-600	333	1	6
4	average_stars:4.0-4.5 AND cool:400-500 AND funny:300-400 AND review_count:300-400	741	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND fans:20-30 AND useful:500-600	871	1	2
4	cool:>1000 AND fans:60-70 AND useful:1400-1500 AND yelping_since:2007	531	1	2
4	fans:20-30 AND funny:200-300 AND useful:400-500 AND yelping_since:2010	954	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND funny:100-200 AND review_count:400-500	788	1	2
4	fans:0-10 AND funny:100-200 AND review_count:200-300 AND useful:300-400	679	1	2
4	average_stars:4.0-4.5 AND cool:200-300 AND fans:20-30 AND useful:600-700	391	1	4
4	cool:500-600 AND funny:600-700 AND review_count:300-400 AND yelping_since:2008	765	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND review_count:400-500 AND useful:800-900	794	1	2
4	cool:400-500 AND fans:50-60 AND review_count:700-800 AND yelping_since:2006	1155	1	2
4	average_stars:3.5-4.0 AND funny:100-200 AND useful:400-500 AND yelping_since:2007	203	1	4
4	cool:200-300 AND review_count:300-400 AND useful:400-500 AND yelping_since:2008	400	1	2
4	fans:10-20 AND review_count:200-300 AND useful:500-600 AND yelping_since:2006	684	1	2
4	fans:20-30 AND funny:200-300 AND useful:400-500 AND yelping_since:2007	534	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND funny:600-700 AND review_count:200-300	674	1	2
4	funny:>1000 AND review_count:900-1000 AND useful:>2000 AND yelping_since:2006	486	1	2
4	average_stars:3.5-4.0 AND funny:300-400 AND review_count:300-400 AND useful:600-700	774	1	2
4	fans:0-10 AND review_count:100-200 AND useful:300-400 AND yelping_since:2008	294	1	4
4	average_stars:4.0-4.5 AND cool:300-400 AND funny:100-200 AND review_count:200-300	334	1	2
4	cool:200-300 AND funny:400-500 AND useful:500-600 AND yelping_since:2009	709	1	2
4	cool:100-200 AND funny:0-100 AND review_count:100-200 AND yelping_since:2006	630	1	2
4	cool:>1000 AND fans:50-60 AND review_count:300-400 AND yelping_since:2009	407	1	2
4	average_stars:3.5-4.0 AND review_count:400-500 AND useful:1300-1400 AND yelping_since:2007	801	1	2
4	average_stars:3.0-3.5 AND funny:400-500 AND useful:600-700 AND yelping_since:2008	558	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND fans:20-30 AND funny:300-400	607	1	2
4	fans:40-50 AND funny:100-200 AND review_count:100-200 AND yelping_since:2009	981	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND funny:100-200 AND yelping_since:2007	533	1	2
4	average_stars:3.0-3.5 AND cool:200-300 AND review_count:100-200 AND useful:500-600	261	1	4
4	cool:0-100 AND fans:0-10 AND useful:300-400 AND yelping_since:2008	294	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND funny:100-200 AND review_count:200-300	366	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND useful:>2000 AND yelping_since:2005	511	1	2
4	cool:>1000 AND fans:>200 AND review_count:900-1000 AND useful:>2000	483	1	2
4	funny:200-300 AND review_count:300-400 AND useful:700-800 AND yelping_since:2008	770	1	2
4	cool:>1000 AND fans:50-60 AND funny:>1000 AND review_count:400-500	420	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND funny:300-400 AND review_count:100-200	607	1	4
4	average_stars:3.5-4.0 AND cool:>1000 AND funny:700-800 AND review_count:200-300	989	1	2
4	cool:300-400 AND funny:300-400 AND review_count:300-400 AND useful:800-900	737	1	2
4	cool:0-100 AND review_count:200-300 AND useful:200-300 AND yelping_since:2007	687	1	2
4	cool:300-400 AND funny:200-300 AND review_count:300-400 AND useful:800-900	736	1	2
4	average_stars:4.0-4.5 AND review_count:100-200 AND useful:200-300 AND yelping_since:2008	292	1	2
4	cool:300-400 AND fans:20-30 AND funny:200-300 AND yelping_since:2007	524	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND funny:200-300 AND yelping_since:2009	808	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND useful:500-600 AND yelping_since:2007	346	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND useful:800-900 AND yelping_since:2010	785	1	2
4	average_stars:3.0-3.5 AND fans:0-10 AND review_count:200-300 AND useful:300-400	991	1	2
4	average_stars:3.5-4.0 AND cool:500-600 AND funny:600-700 AND review_count:300-400	765	1	2
4	average_stars:4.0-4.5 AND fans:20-30 AND useful:600-700 AND yelping_since:2009	941	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND useful:100-200 AND yelping_since:2009	301	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND fans:20-30 AND funny:200-300	524	1	6
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:60-70 AND useful:1400-1500	531	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND fans:60-70 AND yelping_since:2008	546	1	2
4	cool:200-300 AND fans:20-30 AND funny:200-300 AND useful:600-700	600	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND fans:20-30 AND useful:1000-1100	789	1	2
4	average_stars:4.0-4.5 AND cool:300-400 AND fans:10-20 AND funny:100-200	334	1	2
4	cool:>1000 AND fans:120-130 AND useful:>2000 AND yelping_since:2010	235	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND review_count:100-200 AND useful:400-500	620	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND review_count:100-200 AND useful:300-400	616	1	2
4	average_stars:3.0-3.5 AND cool:300-400 AND funny:200-300 AND useful:600-700	681	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND funny:300-400 AND yelping_since:2011	603	1	2
4	cool:400-500 AND funny:400-500 AND review_count:300-400 AND useful:700-800	1041	1	2
4	fans:10-20 AND funny:200-300 AND review_count:200-300 AND useful:500-600	684	1	4
4	funny:300-400 AND review_count:100-200 AND useful:200-300 AND yelping_since:2008	293	1	2
4	cool:200-300 AND funny:200-300 AND review_count:300-400 AND useful:600-700	734	1	2
4	average_stars:3.5-4.0 AND fans:50-60 AND funny:>1000 AND yelping_since:2009	224	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND review_count:300-400 AND yelping_since:2009	773	1	4
4	average_stars:3.0-3.5 AND review_count:600-700 AND useful:>2000 AND yelping_since:2008	457	1	2
4	average_stars:3.5-4.0 AND funny:100-200 AND useful:400-500 AND yelping_since:2010	663	1	2
4	fans:110-120 AND funny:>1000 AND useful:>2000 AND yelping_since:2006	198	1	2
4	average_stars:4.0-4.5 AND review_count:200-300 AND useful:300-400 AND yelping_since:2009	360	1	2
4	average_stars:3.0-3.5 AND fans:0-10 AND useful:200-300 AND yelping_since:2008	288	1	2
4	average_stars:3.5-4.0 AND review_count:800-900 AND useful:>2000 AND yelping_since:2007	474	1	2
4	cool:500-600 AND funny:200-300 AND useful:900-1000 AND yelping_since:2009	447	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND funny:200-300 AND yelping_since:2008	546	1	4
4	average_stars:3.5-4.0 AND fans:0-10 AND funny:100-200 AND yelping_since:2011	237	1	2
4	cool:100-200 AND funny:0-100 AND review_count:300-400 AND useful:200-300	381	1	2
4	cool:200-300 AND fans:10-20 AND funny:200-300 AND yelping_since:2006	512	1	2
4	average_stars:4.0-4.5 AND cool:400-500 AND fans:10-20 AND funny:400-500	526	1	2
4	average_stars:4.0-4.5 AND funny:100-200 AND review_count:200-300 AND useful:500-600	334	1	2
4	cool:200-300 AND fans:30-40 AND funny:200-300 AND yelping_since:2009	223	1	2
4	average_stars:4.0-4.5 AND fans:30-40 AND review_count:300-400 AND useful:400-500	730	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND fans:40-50 AND yelping_since:2009	700	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND funny:300-400 AND review_count:100-200	293	1	2
4	cool:>1000 AND fans:100-110 AND funny:>1000 AND review_count:300-400	393	1	2
4	cool:200-300 AND fans:10-20 AND funny:100-200 AND yelping_since:2005	264	1	2
4	cool:500-600 AND fans:30-40 AND review_count:500-600 AND useful:1100-1200	1110	1	2
4	funny:100-200 AND review_count:300-400 AND useful:700-800 AND yelping_since:2007	756	1	2
4	cool:100-200 AND funny:100-200 AND review_count:400-500 AND yelping_since:2008	1096	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND review_count:900-1000 AND yelping_since:2006	486	1	2
4	average_stars:3.5-4.0 AND funny:200-300 AND review_count:300-400 AND useful:700-800	770	1	4
4	cool:>1000 AND funny:>1000 AND review_count:300-400 AND yelping_since:2009	407	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:50-60 AND yelping_since:2009	224	1	2
4	average_stars:3.5-4.0 AND funny:>1000 AND review_count:300-400 AND yelping_since:2007	393	1	2
4	average_stars:4.0-4.5 AND fans:10-20 AND useful:400-500 AND yelping_since:2008	921	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND fans:10-20 AND useful:500-600	503	1	6
4	average_stars:3.5-4.0 AND fans:10-20 AND useful:200-300 AND yelping_since:2011	323	1	2
4	average_stars:4.0-4.5 AND cool:100-200 AND useful:300-400 AND yelping_since:2009	360	1	2
4	average_stars:4.0-4.5 AND cool:200-300 AND review_count:300-400 AND yelping_since:2011	786	1	2
4	average_stars:3.0-3.5 AND cool:>1000 AND review_count:600-700 AND useful:>2000	457	1	2
4	funny:>1000 AND review_count:700-800 AND useful:>2000 AND yelping_since:2010	844	1	2
4	average_stars:4.0-4.5 AND funny:0-100 AND review_count:300-400 AND useful:400-500	730	1	2
4	average_stars:3.5-4.0 AND fans:10-20 AND useful:400-500 AND yelping_since:2011	380	1	2
4	fans:0-10 AND funny:100-200 AND review_count:100-200 AND useful:300-400	256	1	4
4	average_stars:3.0-3.5 AND funny:100-200 AND review_count:100-200 AND yelping_since:2007	272	1	4
4	cool:200-300 AND funny:200-300 AND useful:400-500 AND yelping_since:2007	534	1	2
4	average_stars:3.5-4.0 AND fans:20-30 AND review_count:500-600 AND yelping_since:2011	1130	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND funny:200-300 AND useful:500-600	872	1	4
4	average_stars:3.0-3.5 AND cool:200-300 AND fans:20-30 AND useful:500-600	261	1	2
4	cool:>1000 AND review_count:400-500 AND useful:>2000 AND yelping_since:2009	434	1	2
4	funny:200-300 AND review_count:500-600 AND useful:500-600 AND yelping_since:2008	823	1	2
4	cool:100-200 AND review_count:100-200 AND useful:100-200 AND yelping_since:2008	643	1	4
4	cool:100-200 AND funny:100-200 AND review_count:300-400 AND yelping_since:2009	408	1	4
4	cool:900-1000 AND fans:40-50 AND review_count:400-500 AND useful:1300-1400	1081	1	2
4	average_stars:3.5-4.0 AND funny:300-400 AND review_count:600-700 AND yelping_since:2006	1143	1	2
4	cool:>1000 AND funny:>1000 AND review_count:400-500 AND yelping_since:2009	434	1	4
4	cool:100-200 AND funny:200-300 AND useful:500-600 AND yelping_since:2008	554	1	2
4	average_stars:4.0-4.5 AND fans:20-30 AND funny:300-400 AND useful:700-800	735	1	2
4	average_stars:4.0-4.5 AND funny:200-300 AND review_count:500-600 AND useful:900-1000	447	1	2
4	cool:0-100 AND fans:10-20 AND funny:100-200 AND review_count:100-200	244	1	4
4	average_stars:3.5-4.0 AND cool:900-1000 AND review_count:600-700 AND yelping_since:2008	1150	1	2
4	average_stars:3.5-4.0 AND cool:500-600 AND funny:300-400 AND yelping_since:2007	685	1	2
4	average_stars:4.0-4.5 AND fans:30-40 AND funny:300-400 AND useful:1100-1200	862	1	2
4	cool:600-700 AND fans:30-40 AND funny:600-700 AND review_count:200-300	674	1	2
4	average_stars:3.0-3.5 AND cool:>1000 AND review_count:300-400 AND yelping_since:2008	766	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND review_count:500-600 AND yelping_since:2010	825	1	2
4	average_stars:3.5-4.0 AND funny:100-200 AND review_count:300-400 AND useful:800-900	404	1	2
4	funny:300-400 AND review_count:300-400 AND useful:600-700 AND yelping_since:2006	392	1	2
4	average_stars:3.5-4.0 AND fans:40-50 AND review_count:600-700 AND useful:1000-1100	828	1	2
4	average_stars:3.5-4.0 AND review_count:300-400 AND useful:600-700 AND yelping_since:2006	747	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND fans:10-20 AND funny:200-300	503	1	4
4	average_stars:4.0-4.5 AND cool:300-400 AND funny:200-300 AND yelping_since:2009	931	1	2
4	average_stars:3.0-3.5 AND cool:>1000 AND fans:50-60 AND useful:>2000	509	1	2
4	average_stars:3.5-4.0 AND fans:100-110 AND funny:>1000 AND review_count:300-400	393	1	2
4	cool:100-200 AND fans:20-30 AND funny:100-200 AND useful:400-500	385	1	4
4	cool:200-300 AND fans:30-40 AND funny:100-200 AND yelping_since:2010	591	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND review_count:100-200 AND useful:400-500	618	1	2
4	average_stars:4.0-4.5 AND cool:300-400 AND fans:20-30 AND funny:200-300	855	1	2
4	cool:>1000 AND fans:70-80 AND funny:900-1000 AND yelping_since:2009	573	1	2
4	cool:500-600 AND fans:20-30 AND review_count:400-500 AND useful:1400-1500	1082	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND fans:50-60 AND funny:300-400	857	1	2
4	cool:300-400 AND fans:20-30 AND funny:300-400 AND review_count:300-400	725	1	2
4	average_stars:3.0-3.5 AND fans:0-10 AND review_count:100-200 AND yelping_since:2008	288	1	4
4	cool:100-200 AND funny:100-200 AND review_count:200-300 AND useful:500-600	333	1	4
4	fans:10-20 AND review_count:100-200 AND useful:200-300 AND yelping_since:2011	323	1	4
4	cool:300-400 AND funny:200-300 AND useful:700-800 AND yelping_since:2009	943	1	2
4	cool:100-200 AND fans:20-30 AND funny:0-100 AND useful:300-400	489	1	4
4	average_stars:3.0-3.5 AND fans:50-60 AND funny:>1000 AND useful:>2000	509	1	2
4	average_stars:3.5-4.0 AND funny:200-300 AND review_count:600-700 AND yelping_since:2008	836	1	2
4	average_stars:3.5-4.0 AND fans:40-50 AND useful:1000-1100 AND yelping_since:2009	576	1	2
4	cool:0-100 AND fans:10-20 AND funny:0-100 AND review_count:200-300	676	1	2
4	average_stars:3.0-3.5 AND cool:300-400 AND funny:300-400 AND useful:600-700	875	1	2
4	average_stars:3.5-4.0 AND fans:>200 AND funny:>1000 AND review_count:400-500	421	1	2
4	average_stars:3.5-4.0 AND fans:0-10 AND useful:500-600 AND yelping_since:2007	275	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:40-50 AND useful:1400-1500	866	1	2
4	fans:10-20 AND funny:100-200 AND useful:400-500 AND yelping_since:2007	203	1	4
4	average_stars:3.5-4.0 AND cool:0-100 AND funny:100-200 AND useful:100-200	244	1	2
4	average_stars:3.5-4.0 AND funny:100-200 AND review_count:100-200 AND useful:500-600	262	1	4
4	average_stars:4.0-4.5 AND funny:200-300 AND useful:900-1000 AND yelping_since:2009	447	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND fans:20-30 AND yelping_since:2010	462	1	2
4	cool:>1000 AND fans:120-130 AND funny:>1000 AND yelping_since:2007	540	1	2
4	cool:>1000 AND fans:90-100 AND useful:>2000 AND yelping_since:2007	206	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND funny:200-300 AND review_count:500-600	821	1	2
4	average_stars:4.0-4.5 AND cool:>1000 AND fans:70-80 AND yelping_since:2009	573	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND review_count:400-500 AND yelping_since:2009	434	1	2
4	average_stars:3.0-3.5 AND cool:0-100 AND funny:100-200 AND yelping_since:2007	272	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND review_count:600-700 AND useful:1000-1100	828	1	2
4	cool:200-300 AND fans:10-20 AND funny:400-500 AND yelping_since:2008	547	1	2
4	average_stars:4.0-4.5 AND cool:>1000 AND review_count:300-400 AND yelping_since:2008	1053	1	2
4	fans:20-30 AND review_count:400-500 AND useful:400-500 AND yelping_since:2009	1099	1	2
4	average_stars:3.5-4.0 AND cool:400-500 AND fans:40-50 AND review_count:600-700	828	1	2
4	average_stars:3.5-4.0 AND cool:900-1000 AND useful:1600-1700 AND yelping_since:2006	833	1	2
4	average_stars:3.5-4.0 AND cool:300-400 AND review_count:200-300 AND yelping_since:2011	1023	1	2
4	cool:200-300 AND fans:10-20 AND review_count:100-200 AND yelping_since:2005	264	1	2
4	average_stars:4.0-4.5 AND review_count:200-300 AND useful:200-300 AND yelping_since:2010	370	1	2
4	fans:50-60 AND funny:>1000 AND review_count:400-500 AND useful:>2000	420	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND review_count:400-500 AND useful:500-600	424	1	2
4	average_stars:4.0-4.5 AND review_count:200-300 AND useful:300-400 AND yelping_since:2010	371	1	2
4	average_stars:3.5-4.0 AND fans:30-40 AND funny:200-300 AND yelping_since:2010	777	1	4
4	average_stars:3.5-4.0 AND cool:300-400 AND useful:500-600 AND yelping_since:2007	275	1	6
4	cool:100-200 AND fans:0-10 AND funny:0-100 AND review_count:200-300	328	1	4
4	fans:>200 AND funny:>1000 AND review_count:400-500 AND useful:>2000	421	1	4
4	fans:10-20 AND review_count:500-600 AND useful:500-600 AND yelping_since:2008	822	1	2
4	average_stars:3.5-4.0 AND fans:90-100 AND useful:>2000 AND yelping_since:2007	206	1	2
4	fans:0-10 AND review_count:300-400 AND useful:500-600 AND yelping_since:2008	401	1	2
4	average_stars:3.0-3.5 AND cool:>1000 AND review_count:300-400 AND yelping_since:2009	407	1	2
4	cool:100-200 AND funny:0-100 AND review_count:100-200 AND useful:100-200	301	1	6
4	average_stars:3.5-4.0 AND fans:80-90 AND funny:>1000 AND useful:>2000	450	1	6
4	average_stars:4.0-4.5 AND cool:>1000 AND review_count:900-1000 AND useful:>2000	483	1	2
4	cool:300-400 AND fans:30-40 AND review_count:400-500 AND yelping_since:2009	806	1	2
4	average_stars:3.5-4.0 AND cool:100-200 AND useful:500-600 AND yelping_since:2009	409	1	2
4	average_stars:3.0-3.5 AND fans:10-20 AND funny:400-500 AND review_count:100-200	608	1	2
4	cool:0-100 AND funny:0-100 AND review_count:300-400 AND useful:200-300	1035	1	2
4	average_stars:3.5-4.0 AND fans:40-50 AND funny:200-300 AND review_count:200-300	673	1	2
4	cool:100-200 AND fans:20-30 AND review_count:100-200 AND useful:300-400	258	1	2
4	average_stars:3.0-3.5 AND cool:100-200 AND funny:0-100 AND review_count:100-200	249	1	4
4	average_stars:3.5-4.0 AND cool:300-400 AND funny:100-200 AND review_count:100-200	262	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:120-130 AND yelping_since:2009	585	1	2
4	cool:0-100 AND fans:10-20 AND review_count:200-300 AND useful:200-300	676	1	2
4	fans:0-10 AND funny:100-200 AND useful:200-300 AND yelping_since:2010	662	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:90-100 AND yelping_since:2007	206	1	2
4	average_stars:4.0-4.5 AND fans:60-70 AND funny:>1000 AND useful:>2000	510	1	2
4	average_stars:3.5-4.0 AND cool:>1000 AND fans:60-70 AND review_count:800-900	847	1	2
4	average_stars:3.0-3.5 AND fans:40-50 AND review_count:600-700 AND yelping_since:2008	1149	1	2
4	average_stars:4.0-4.5 AND cool:>1000 AND funny:>1000 AND review_count:200-300	686	1	2
4	cool:100-200 AND funny:100-200 AND review_count:100-200 AND yelping_since:2011	668	1	4
4	average_stars:4.0-4.5 AND fans:0-10 AND useful:200-300 AND yelping_since:2010	228	1	2
4	cool:400-500 AND fans:30-40 AND review_count:300-400 AND useful:600-700	392	1	2
4	average_stars:3.5-4.0 AND fans:40-50 AND review_count:500-600 AND yelping_since:2008	820	1	2
4	cool:300-400 AND fans:10-20 AND useful:500-600 AND yelping_since:2010	596	1	2
4	average_stars:4.0-4.5 AND cool:500-600 AND funny:200-300 AND review_count:500-600	447	1	2
4	average_stars:3.5-4.0 AND cool:200-300 AND fans:40-50 AND yelping_since:2010	234	1	2
4	average_stars:3.5-4.0 AND fans:10-20 AND review_count:100-200 AND useful:400-500	260	1	2
4	fans:10-20 AND funny:100-200 AND useful:300-400 AND yelping_since:2011	238	1	2
